edge_id,asset_id,from_node,to_node,mode,road_type,length_km,avg_speed_kmh,travel_time_hr,capacity_index,edge_betweenness,name
road_21773,road_21773,road_16677,road_16678,road,Trunk,1.5236,100,0.015236,5,0.05008842,ہزارہ موٹروے
road_21774,road_21774,road_16678,road_16679,road,Trunk,0.1945,100,0.001945,5,0.04810777,ہزارہ موٹروے
road_21776,road_21776,road_16679,road_16680,road,Trunk,2.9962,100,0.029962,5,0.04803198,ہزارہ موٹروے
road_26207,road_26207,road_16680,road_18963,road,Trunk,0.6549,100,0.006549,5,0.04795619,ہزارہ موٹروے
road_21790,road_21790,road_16681,road_16682,road,Trunk,2.9188,100,0.029188,5,0.04757723,ہزارہ موٹروے
road_24610,road_24610,road_16681,road_18152,road,Trunk,2.5067,100,0.025067,5,0.04765302,ہزارہ موٹروے
road_21809,road_21809,road_16682,road_16688,road,Trunk,1.4507,100,0.014507,5,0.04750144,ہزارہ موٹروے
road_21815,road_21815,road_16693,road_16694,road,Trunk,1.9839,100,0.019839,5,0.10431948,قومی شاہراہ 55
road_21816,road_21816,road_16693,road_16695,road,Trunk,0.0963,100,0.000963,5,0.10428142,قومی شاہراہ 55
road_21830,road_21830,road_16694,road_16704,road,Trunk,0.0194,100,0.000194,5,0.10435753,قومی شاہراہ 55
road_21817,road_21817,road_16696,road_16697,road,Trunk,0.2301,100,0.002301,5,0.10466198,قومی شاہراہ 55
road_21819,road_21819,road_16696,road_16698,road,Trunk,0.2432,100,0.002432,5,0.10462392,قومی شاہراہ 55
road_21835,road_21835,road_16697,road_16708,road,Trunk,0.21,100,0.0021,5,0.10470003,قومی شاہراہ 55
road_21821,road_21821,road_16698,road_16699,road,Trunk,0.5021,100,0.005021,5,0.10458587,قومی شاہراہ 55
road_21823,road_21823,road_16699,road_16700,road,Trunk,0.2139,100,0.002139,5,0.10454781,قومی شاہراہ 55
road_21825,road_21825,road_16700,road_16701,road,Trunk,0.2331,100,0.002331,5,0.10450975,قومی شاہراہ 55
road_21826,road_21826,road_16701,road_16702,road,Trunk,0.0168,100,0.000168,5,0.1044717,قومی شاہراہ 55
road_21827,road_21827,road_16702,road_16703,road,Trunk,0.6382,100,0.006382,5,0.10443364,قومی شاہراہ 55
road_21829,road_21829,road_16703,road_16704,road,Trunk,2.6567,100,0.026567,5,0.10439559,قومی شاہراہ 55
road_21831,road_21831,road_16705,road_16706,road,Trunk,0.0145,100,0.000145,5,0.10511896,قومی شاہراہ 55
road_21832,road_21832,road_16705,road_16707,road,Trunk,0.2089,100,0.002089,5,0.10508059,قومی شاہراہ 55
road_21854,road_21854,road_16706,road_16718,road,Trunk,1.5552,100,0.015552,5,0.10515734,قومی شاہراہ 55
road_21849,road_21849,road_16707,road_16716,road,Trunk,0.2817,100,0.002817,5,0.10504253,قومی شاہراہ 55
road_21833,road_21833,road_16708,road_16709,road,Trunk,0.2274,100,0.002274,5,0.10473809,قومی شاہراہ 55
road_21837,road_21837,road_16709,road_16710,road,Trunk,0.2515,100,0.002515,5,0.10477614,قومی شاہراہ 55
road_21839,road_21839,road_16710,road_16711,road,Trunk,0.2137,100,0.002137,5,0.1048142,قومی شاہراہ 55
road_21841,road_21841,road_16711,road_16712,road,Trunk,0.3827,100,0.003827,5,0.10485225,قومی شاہراہ 55
road_21843,road_21843,road_16712,road_16713,road,Trunk,0.3234,100,0.003234,5,0.10489031,قومی شاہراہ 55
road_21845,road_21845,road_16713,road_16714,road,Trunk,0.2158,100,0.002158,5,0.10492837,قومی شاہراہ 55
road_21847,road_21847,road_16714,road_16715,road,Trunk,0.2048,100,0.002048,5,0.10496642,قومی شاہراہ 55
road_21850,road_21850,road_16715,road_16716,road,Trunk,0.0136,100,0.000136,5,0.10500448,قومی شاہراہ 55
road_21853,road_21853,road_16717,road_16718,road,Trunk,0.0193,100,0.000193,5,0.10606188,قومی شاہراہ 55
road_21861,road_21861,road_16719,road_16720,road,Primary,2.5275,80,0.031594,4,0.03696226,nan
road_24202,road_24202,road_16720,road_17973,road,Primary,0.1232,80,0.00154,4,0.03696226,nan
road_21869,road_21869,road_16725,road_16726,road,Primary,5.9693,80,0.074616,4,0.00427598,Tando Adam - Jhol Road
road_22457,road_22457,road_16727,road_16728,road,Primary,5.2548,80,0.065685,4,0.00415014,مہران ہائی وے
road_21921,road_21921,road_16740,road_16741,road,Motorway,0.0884,120,0.000737,5,0.27104413,مُلتان- سكھر موٹروے
road_21940,road_21940,road_16746,road_16747,road,Primary,7.7299,80,0.096624,4,0.00271682,Dahranwala - Fortabbas Rd
road_26166,road_26166,road_16746,road_18459,road,Primary,0.4727,80,0.005909,4,0.00263719,Dahranwala - Fortabbas Rd
road_21941,road_21941,road_16747,road_16748,road,Primary,0.0421,80,0.000526,4,0.00279645,Yatimwala Road
road_21978,road_21978,road_16748,road_16759,road,Primary,4.2545,80,0.053181,4,0.00287608,Yatimwala Road
road_21952,road_21952,road_16750,road_16751,road,Motorway,0.0745,120,0.000621,5,0.08854509,ایم 3 موٹروے
road_21953,road_21953,road_16751,road_16752,road,Motorway,5.405,120,0.045042,5,0.08857931,ایم 3 موٹروے
road_21957,road_21957,road_16752,road_16753,road,Motorway,0.0737,120,0.000614,5,0.08861449,ایم 3 موٹروے
road_21960,road_21960,road_16754,road_16755,road,Motorway,0.104,120,0.000867,5,0.08886617,ایم 3 موٹروے
road_21962,road_21962,road_16754,road_16756,road,Motorway,0.4453,120,0.003711,5,0.08891605,ایم 3 موٹروے
road_21974,road_21974,road_16757,road_16758,road,Trunk,0.0396,100,0.000396,5,5.469e-05,قومی شاہراہ
road_21980,road_21980,road_16759,road_16760,road,Primary,3.4603,80,0.043254,4,0.00295571,Yatimwala Road
road_21985,road_21985,road_16761,road_16762,road,Trunk,0.0259,100,0.000259,5,0.10726623,قومی شاہراہ 55
road_25326,road_25326,road_16762,road_18535,road,Trunk,8.1423,100,0.081423,5,0.10722594,قومی شاہراہ 55
road_21989,road_21989,road_16763,road_16766,road,Motorway,2.5702,120,0.021418,5,0.00550672,ہکلا - ڈی آئی خان موٹر وے
road_21988,road_21988,road_16764,road_16765,road,Motorway,2.047,120,0.017058,5,0.00015974,ہکلا - ڈی آئی خان موٹر وے
road_21993,road_21993,road_16765,road_16769,road,Motorway,1.216,120,0.010133,5,0.00023937,ہکلا - ڈی آئی خان موٹر وے
road_21992,road_21992,road_16766,road_16768,road,Motorway,0.4038,120,0.003365,5,0.00558602,ہکلا - ڈی آئی خان موٹر وے
road_21994,road_21994,road_16767,road_16769,road,Motorway,0.2278,120,0.001898,5,0.00598305,ہکلا - ڈی آئی خان موٹر وے
road_21995,road_21995,road_16768,road_16769,road,Motorway,0.416,120,0.003467,5,0.00566533,ہکلا - ڈی آئی خان موٹر وے
road_22003,road_22003,road_16770,road_16771,road,Motorway,0.0434,120,0.000362,5,0.01996003,مُلتان- سكھر موٹروے
road_22004,road_22004,road_16771,road_16772,road,Motorway,0.9145,120,0.007621,5,9.6e-07,مُلتان- سكھر موٹروے
road_22006,road_22006,road_16771,road_16773,road,Motorway,0.9117,120,0.007597,5,0.0200371,مُلتان- سكھر موٹروے
road_24777,road_24777,road_16774,road_18256,road,Trunk,0.4549,100,0.004549,5,0.0081236,nan
road_22030,road_22030,road_16785,road_16786,road,Trunk,10.2586,100,0.102586,5,0.00829117,قومی شاہراہ 55
road_24776,road_24776,road_16785,road_18256,road,Trunk,13.7229,100,0.137229,5,0.00834106,قومی شاہراہ 55
road_22036,road_22036,road_16787,road_16788,road,Trunk,0.0291,100,0.000291,5,0.00246402,حیدرآباد - کھوکھراپار سڑک
road_22054,road_22054,road_16795,road_16796,road,Trunk,0.9222,100,0.009222,5,0.02181308,قومی شاہراہ 25
road_24299,road_24299,road_16795,road_18023,road,Trunk,2.8843,100,0.028843,5,0.02188983,قومی شاہراہ 25
road_24301,road_24301,road_16796,road_18024,road,Trunk,1.5553,100,0.015553,5,0.02173633,قومی شاہراہ 25
road_22055,road_22055,road_16797,road_16798,road,Trunk,4.8579,100,0.048579,5,0.02204333,قومی شاہراہ 25
road_24300,road_24300,road_16797,road_18023,road,Trunk,0.168,100,0.00168,5,0.02196658,قومی شاہراہ 25
road_22153,road_22153,road_16862,road_16863,road,Trunk,0.2041,100,0.002041,5,0.0001599,nan
road_22155,road_22155,road_16862,road_16864,road,Trunk,0.3495,100,0.003495,5,7.995e-05,nan
road_22192,road_22192,road_16871,road_16872,road,Motorway,6.014,120,0.050117,5,0.0,ہکلا - ڈی آئی خان موٹر وے
road_22195,road_22195,road_16871,road_16873,road,Motorway,0.1046,120,0.000872,5,0.0031946,ہکلا - ڈی آئی خان موٹر وے
road_22194,road_22194,road_16871,road_16874,road,Motorway,4.0586,120,0.033822,5,0.00311497,ہکلا - ڈی آئی خان موٹر وے
road_22197,road_22197,road_16872,road_16875,road,Motorway,0.0503,120,0.000419,5,0.00087784,ہکلا - ڈی آئی خان موٹر وے
road_22198,road_22198,road_16872,road_16874,road,Motorway,1.9515,120,0.016262,5,0.00303534,ہکلا - ڈی آئی خان موٹر وے
road_22200,road_22200,road_16873,road_16876,road,Motorway,1.297,120,0.010808,5,0.00327422,ہکلا - ڈی آئی خان موٹر وے
road_22215,road_22215,road_16878,road_16879,road,Motorway,0.0452,120,0.000377,5,7.995e-05,nan
road_27242,road_27242,road_16891,road_19475,road,Motorway,0.4158,120,0.003465,5,7.995e-05,nan
road_27247,road_27247,road_16891,road_19477,road,Motorway,5.3693,120,0.044744,5,0.08346866,ایم 3 موٹروے
road_22376,road_22376,road_16945,road_16975,road,Trunk,1.9028,100,0.019028,5,0.00908107,رتوڈیرو - گوادر موٹروے
road_22322,road_22322,road_16950,road_16951,road,Motorway,0.0544,120,0.000453,5,7.995e-05,nan
road_22356,road_22356,road_16966,road_16967,road,Primary,2.8753,80,0.035941,4,0.00028782,Jacobabad-Shahdadkot Provincial Highway
road_22367,road_22367,road_16971,road_16972,road,Primary,1.0131,80,0.012664,4,0.00039974,Margalla Expressway
road_22383,road_22383,road_16971,road_16981,road,Primary,0.1063,80,0.001329,4,0.0,Margalla Expressway
road_22388,road_22388,road_16971,road_16984,road,Primary,4.8248,80,0.06031,4,7.995e-05,Margalla Expressway
road_24105,road_24105,road_16971,road_16979,road,Primary,0.5392,80,0.00674,4,0.00055964,Margalla Expressway
road_22389,road_22389,road_16972,road_16983,road,Primary,3.8085,80,0.047606,4,0.0003198,Margalla Expressway
road_22374,road_22374,road_16975,road_16976,road,Trunk,3.5671,100,0.035671,5,0.00900208,رتوڈیرو - گوادر موٹروے
road_22381,road_22381,road_16977,road_16978,road,Trunk,0.0283,100,0.000283,5,0.00389655,Qambar Road
road_22382,road_22382,road_16979,road_16980,road,Primary,1.5617,80,0.019521,4,0.00079949,Margalla Expressway
road_23142,road_23142,road_16979,road_17364,road,Primary,0.1047,80,0.001309,4,0.0001599,nan
road_24638,road_24638,road_16980,road_16982,road,Primary,0.4088,80,0.00511,4,0.00087944,Margalla Expressway
road_22385,road_22385,road_16981,road_16982,road,Primary,2.491,80,0.031138,4,7.995e-05,Margalla Expressway
road_24103,road_24103,road_16982,road_17921,road,Primary,3.0644,80,0.038305,4,7.995e-05,Margalla Expressway
road_24104,road_24104,road_16982,road_17919,road,Primary,3.0833,80,0.038541,4,0.00119923,Margalla Expressway
road_24637,road_24637,road_16982,road_18162,road,Primary,0.1027,80,0.001284,4,7.995e-05,nan
road_22433,road_22433,road_16991,road_16992,road,Primary,0.0303,80,0.000379,4,0.0,nan
road_26861,road_26861,road_17013,road_19228,road,Primary,0.3076,80,0.003845,4,0.00297985,Faisalabad-Sangla Hills Road
road_22472,road_22472,road_17015,road_17016,road,Primary,0.6701,80,0.008376,4,0.02239607,Hala-Shahdadpur-Sanghar Provincial Highway
road_22531,road_22531,road_17045,road_17046,road,Trunk,0.244,100,0.00244,5,0.02192853,nan
road_26134,road_26134,road_17050,road_18914,road,Trunk,2.3003,100,0.023003,5,0.07798113,شاہراہ قراقرم
road_22585,road_22585,road_17063,road_17064,road,Motorway,0.5944,120,0.004953,5,0.00284682,لاہور رنگ روڈ
road_25174,road_25174,road_17075,road_17076,road,Trunk,0.2234,100,0.002234,5,0.04529085,ہزارہ موٹروے
road_22624,road_22624,road_17077,road_17078,road,Motorway,0.2041,120,0.001701,5,0.0,ہزارہ موٹروے
road_22630,road_22630,road_17077,road_17079,road,Motorway,0.3832,120,0.003193,5,7.995e-05,ہزارہ موٹروے
road_22626,road_22626,road_17078,road_17079,road,Motorway,0.1857,120,0.001548,5,7.995e-05,ہزارہ موٹروے
road_24052,road_24052,road_17081,road_17895,road,Primary,22.692,80,0.28365,4,0.00140918,Chaubara-Chowk Azam Road
road_22679,road_22679,road_17106,road_17107,road,Primary,0.0515,80,0.000644,4,7.995e-05,nan
road_22686,road_22686,road_17112,road_17113,road,Primary,0.1218,80,0.001522,4,0.0074103,Sialkot - Pasrur - Narowal Road
road_22692,road_22692,road_17114,road_17115,road,Primary,0.8775,80,0.010969,4,0.00207227,Narowal Murdike Road
road_22710,road_22710,road_17123,road_17124,road,Trunk,5.4805,100,0.054805,5,0.07586665,شاہراہ قراقرم
road_24880,road_24880,road_17128,road_18305,road,Primary,1.7442,80,0.021802,4,0.00231868,Nankana Shahkot Road
road_24671,road_24671,road_17130,road_18179,road,Trunk,0.0853,100,0.000853,5,0.01958666,nan
road_22762,road_22762,road_17136,road_17137,road,Trunk,0.441,100,0.00441,5,0.00055964,ہزارہ موٹروے
road_22850,road_22850,road_17165,road_17166,road,Primary,0.0473,80,0.000591,4,7.995e-05,ویسٹ کینال ایکسپریس وے
road_22993,road_22993,road_17271,road_17272,road,Motorway,1.072,120,0.008933,5,0.02440774,ہزارہ موٹروے
road_22995,road_22995,road_17272,road_17273,road,Motorway,0.2131,120,0.001776,5,0.02425072,ہزارہ موٹروے
road_22996,road_22996,road_17272,road_17274,road,Motorway,0.2164,120,0.001803,5,7.899e-05,ہزارہ موٹروے
road_23033,road_23033,road_17290,road_17291,road,Motorway,0.0279,120,0.000233,5,0.00015798,لاہور رنگ روڈ
road_23036,road_23036,road_17290,road_17293,road,Motorway,0.2774,120,0.002312,5,0.01023009,لاہور رنگ روڈ
road_23054,road_23054,road_17290,road_17302,road,Motorway,0.2708,120,0.002257,5,0.0104661,لاہور رنگ روڈ
road_23034,road_23034,road_17291,road_17292,road,Motorway,0.266,120,0.002217,5,7.995e-05,لاہور رنگ روڈ
road_23039,road_23039,road_17292,road_17294,road,Motorway,0.0906,120,0.000755,5,1.92e-06,لاہور رنگ روڈ
road_23037,road_23037,road_17293,road_17294,road,Motorway,0.086,120,0.000717,5,0.01015206,لاہور رنگ روڈ
road_23688,road_23688,road_17352,road_17353,road,Primary,2.004,80,0.02505,4,0.0204757,Mandi Bahauddin–Sarai Alamgir Road
road_23124,road_23124,road_17357,road_17358,road,Motorway,2.8788,120,0.02399,5,0.07767333,ایم 4 موٹروے
road_23125,road_23125,road_17358,road_17359,road,Motorway,2.8794,120,0.023995,5,0.12074528,ایم 4 موٹروے
road_23141,road_23141,road_17364,road_17365,road,Primary,0.0918,80,0.001148,4,7.995e-05,nan
road_24204,road_24204,road_17404,road_17975,road,Primary,6.0614,80,0.075768,4,0.00263032,Faisalabad Okara Road
road_23196,road_23196,road_17405,road_17406,road,Trunk,0.1038,100,0.001038,5,0.00023985,nan
road_23201,road_23201,road_17405,road_17410,road,Trunk,3.7623,100,0.037623,5,0.00015926,nan
road_23202,road_23202,road_17405,road_17408,road,Trunk,3.5728,100,0.035728,5,0.00016054,nan
road_23198,road_23198,road_17406,road_17407,road,Trunk,3.1729,100,0.031729,5,0.0001599,nan
road_24549,road_24549,road_17407,road_18123,road,Trunk,0.2145,100,0.002145,5,7.995e-05,nan
road_23200,road_23200,road_17408,road_17409,road,Trunk,0.1737,100,0.001737,5,0.00032043,nan
road_24548,road_24548,road_17408,road_18122,road,Trunk,0.1031,100,0.001031,5,7.995e-05,nan
road_24553,road_24553,road_17409,road_18120,road,Trunk,0.5462,100,0.005462,5,0.0833764,قومی شاہراہ 55
road_24552,road_24552,road_17410,road_18118,road,Trunk,0.2418,100,0.002418,5,0.00023921,nan
road_23241,road_23241,road_17429,road_17430,road,Trunk,0.9306,100,0.009306,5,0.00487688,بنوں روڈ
road_23242,road_23242,road_17430,road_17431,road,Trunk,1.2017,100,0.012017,5,0.00495683,بنوں روڈ
road_23248,road_23248,road_17431,road_17436,road,Trunk,0.7049,100,0.007049,5,0.00503678,بنوں روڈ
road_27288,road_27288,road_17441,road_19501,road,Primary,0.0271,80,0.000339,4,7.995e-05,nan
road_23361,road_23361,road_17470,road_17500,road,Primary,0.2822,80,0.003528,4,0.0001599,nan
road_23408,road_23408,road_17526,road_17527,road,Primary,2.1557,80,0.026946,4,0.0001599,nan
road_23409,road_23409,road_17526,road_17528,road,Primary,2.1545,80,0.026931,4,7.995e-05,nan
road_23411,road_23411,road_17527,road_17530,road,Primary,1.122,80,0.014025,4,0.00023985,nan
road_23412,road_23412,road_17529,road_17530,road,Primary,1.1291,80,0.014114,4,0.00207979,nan
road_24146,road_24146,road_17557,road_17558,road,Primary,0.0322,80,0.000402,4,0.0019613,Faisalabad Okara Road
road_26718,road_26718,road_17566,road_19166,road,Trunk,0.3389,100,0.003389,5,0.0039757,مال روڈ
road_26719,road_26719,road_17566,road_19167,road,Trunk,0.1655,100,0.001655,5,0.0001599,مال روڈ
road_23542,road_23542,road_17589,road_17590,road,Trunk,0.566,100,0.00566,5,3.68e-06,گلگت روڈ
road_23543,road_23543,road_17590,road_17591,road,Trunk,0.2744,100,0.002744,5,0.08876127,گلگت روڈ
road_27350,road_27350,road_17594,road_18413,road,Motorway,1.3028,120,0.010857,5,0.06737144,لاہور رنگ روڈ
road_23611,road_23611,road_17611,road_17612,road,Primary,4.7762,80,0.059703,4,0.00071954,Luddan-Kachi Pakki Road
road_23615,road_23615,road_17612,road_17613,road,Primary,4.8109,80,0.060136,4,0.00063959,Luddan-Kachi Pakki Road
road_24945,road_24945,road_17628,road_17630,road,Primary,0.1161,80,0.001451,4,0.00064263,گرینڈ ٹرنک روڈ
road_23643,road_23643,road_17629,road_17630,road,Primary,0.8504,80,0.01063,4,0.00056652,گرینڈ ٹرنک روڈ
road_23696,road_23696,road_17664,road_17665,road,Primary,1.0187,80,0.012734,4,7.995e-05,nan
road_23697,road_23697,road_17664,road_17666,road,Primary,0.1274,80,0.001593,4,0.0001599,nan
road_23750,road_23750,road_17698,road_17701,road,Trunk,0.0553,100,0.000553,5,0.00746658,کچلاک - ژوب شاہراہ
road_23748,road_23748,road_17699,road_17700,road,Trunk,0.1235,100,0.001235,5,0.00762328,کچلاک - ژوب شاہراہ
road_23749,road_23749,road_17699,road_17701,road,Trunk,1.469,100,0.01469,5,0.00754493,کچلاک - ژوب شاہراہ
road_23775,road_23775,road_17712,road_17713,road,Trunk,13.8849,100,0.138849,5,0.00979197,ھوشاپ - باسیما - سوراب سڑک
road_24262,road_24262,road_17712,road_18005,road,Trunk,0.1334,100,0.001334,5,0.00987096,ھوشاپ - باسیما - سوراب سڑک
road_23776,road_23776,road_17713,road_17714,road,Trunk,0.1773,100,0.001773,5,0.00971298,ھوشاپ - باسیما - سوراب سڑک
road_23777,road_23777,road_17714,road_17715,road,Trunk,5.3824,100,0.053824,5,0.00963399,ھوشاپ - باسیما - سوراب سڑک
road_23819,road_23819,road_17737,road_17738,road,Primary,2.6001,80,0.032501,4,7.995e-05,Abdul Hakeem-Kacha Khuo Road
road_23820,road_23820,road_17738,road_17739,road,Primary,0.0153,80,0.000191,4,0.0001599,Abdul Hakeem-Kacha Khuo Road
road_25227,road_25227,road_17754,road_18498,road,Trunk,3.4945,100,0.034945,5,0.00055964,N-95
road_23844,road_23844,road_17755,road_17756,road,Trunk,0.4936,100,0.004936,5,0.00135913,Khwazakhela - Besham Road
road_23950,road_23950,road_17756,road_17840,road,Trunk,0.5309,100,0.005309,5,0.00127918,Khwazakhela - Besham Road
road_23845,road_23845,road_17757,road_17758,road,Trunk,1.6176,100,0.016176,5,0.00095939,Khwazakhela - Besham Road
road_23948,road_23948,road_17757,road_17842,road,Trunk,0.3304,100,0.003304,5,0.00103933,Khwazakhela - Besham Road
road_23944,road_23944,road_17758,road_17760,road,Trunk,0.3034,100,0.003034,5,0.00087944,Khwazakhela - Besham Road
road_23847,road_23847,road_17760,road_17761,road,Trunk,0.9116,100,0.009116,5,0.00079949,Khwazakhela - Besham Road
road_23945,road_23945,road_17761,road_17762,road,Trunk,0.5457,100,0.005457,5,0.00071954,Khwazakhela - Besham Road
road_23849,road_23849,road_17762,road_17763,road,Trunk,0.0367,100,0.000367,5,0.00063959,Khwazakhela - Besham Road
road_24060,road_24060,road_17795,road_17796,road,Primary,3.7251,80,0.046564,4,0.01057691,رسولپور تارڑ روڈ
road_24058,road_24058,road_17796,road_17806,road,Trunk,3.1468,100,0.031468,5,0.01263367,جلالپور بھٹیاں روڈ
road_27301,road_27301,road_17805,road_19508,road,Trunk,0.033,100,0.00033,5,3.2e-07,حافظ آباد بائی پاس روڈ
road_27302,road_27302,road_17805,road_19509,road,Trunk,0.0356,100,0.000356,5,0.00603774,حافظ آباد بائی پاس روڈ
road_23943,road_23943,road_17840,road_17841,road,Trunk,0.6627,100,0.006627,5,0.00119923,Khwazakhela - Besham Road
road_23947,road_23947,road_17841,road_17842,road,Trunk,0.1894,100,0.001894,5,0.00111928,Khwazakhela - Besham Road
road_23956,road_23956,road_17844,road_17845,road,Trunk,0.102,100,0.00102,5,0.00207867,Khwazakhela - Besham Road
road_23970,road_23970,road_17853,road_17854,road,Motorway,0.8176,120,0.006813,5,7.995e-05,nan
road_23995,road_23995,road_17866,road_17867,road,Primary,0.0686,80,0.000857,4,0.02113048,nan
road_24653,road_24653,road_17867,road_18172,road,Primary,13.5098,80,0.168873,4,0.02105245,nan
road_24007,road_24007,road_17874,road_17875,road,Trunk,2.1229,100,0.021229,5,0.0073385,قومی شاہراہ 25
road_24032,road_24032,road_17874,road_17887,road,Trunk,0.0235,100,0.000235,5,0.00741781,قومی شاہراہ 25
road_24013,road_24013,road_17875,road_17877,road,Trunk,0.8239,100,0.008239,5,0.00527247,قومی شاہراہ 25
road_24029,road_24029,road_17876,road_17885,road,Trunk,2.3151,100,0.023151,5,0.0200315,کوئٹہ - جیکب آباد شاہراہ
road_24021,road_24021,road_17880,road_17881,road,Trunk,0.0463,100,0.000463,5,0.01912232,nan
road_24022,road_24022,road_17881,road_17882,road,Trunk,1.2219,100,0.012219,5,0.01904493,nan
road_24673,road_24673,road_17882,road_18180,road,Trunk,6.0044,100,0.060044,5,0.01896754,nan
road_24031,road_24031,road_17886,road_17887,road,Trunk,0.9285,100,0.009285,5,0.00749712,قومی شاہراہ 25
road_24034,road_24034,road_17886,road_17888,road,Trunk,0.0302,100,0.000302,5,0.00757643,قومی شاہراہ 25
road_24076,road_24076,road_17905,road_17906,road,Primary,0.971,80,0.012137,4,0.0001599,nan
road_25822,road_25822,road_17905,road_18784,road,Primary,0.0699,80,0.000874,4,7.995e-05,nan
road_25819,road_25819,road_17906,road_18783,road,Primary,0.0597,80,0.000746,4,7.995e-05,nan
road_24080,road_24080,road_17909,road_17910,road,Primary,0.2586,80,0.003233,4,7.995e-05,nan
road_24095,road_24095,road_17909,road_17917,road,Primary,0.093,80,0.001162,4,0.00175887,Margalla Expressway
road_24092,road_24092,road_17911,road_17917,road,Primary,0.0959,80,0.001199,4,0.0003198,nan
road_24094,road_24094,road_17911,road_17915,road,Primary,0.1612,80,0.002015,4,0.00023985,Margalla Expressway
road_24630,road_24630,road_17913,road_17915,road,Primary,0.3681,80,0.004601,4,7.995e-05,Margalla Expressway
road_24088,road_24088,road_17915,road_17916,road,Primary,0.2627,80,0.003284,4,7.995e-05,nan
road_24644,road_24644,road_17917,road_17920,road,Primary,0.329,80,0.004112,4,0.00135913,Margalla Expressway
road_24100,road_24100,road_17919,road_17920,road,Primary,1.553,80,0.019412,4,0.00127918,Margalla Expressway
road_25968,road_25968,road_17944,road_18836,road,Motorway,0.4526,120,0.003772,5,7.995e-05,nan
road_24177,road_24177,road_17961,road_17962,road,Primary,2.2766,80,0.028458,4,7.995e-05,Dipalpur-Basirpur Road
road_24195,road_24195,road_17972,road_17973,road,Primary,0.1706,80,0.002132,4,0.03696226,nan
road_24205,road_24205,road_17974,road_17975,road,Primary,0.333,80,0.004163,4,0.00270803,Faisalabad Okara Road
road_24224,road_24224,road_17988,road_17989,road,Motorway,0.9735,120,0.008112,5,7.995e-05,nan
road_25414,road_25414,road_17996,road_17998,road,Primary,1.871,80,0.023387,4,0.02495827,nan
road_24247,road_24247,road_17997,road_17998,road,Primary,2.3419,80,0.029274,4,0.02488056,nan
road_24258,road_24258,road_18002,road_18003,road,Primary,0.2263,80,0.002829,4,0.01246242,nan
road_24893,road_24893,road_18004,road_18309,road,Trunk,1.0522,100,0.010522,5,0.01073985,ھوشاپ - باسیما - سوراب سڑک
road_24302,road_24302,road_18024,road_18025,road,Trunk,0.2397,100,0.002397,5,0.02165958,قومی شاہراہ 25
road_24303,road_24303,road_18025,road_18026,road,Trunk,10.9762,100,0.109762,5,0.02158283,قومی شاہراہ 25
road_24804,road_24804,road_18029,road_18030,road,Trunk,1.6414,100,0.016414,5,0.01958762,قومی شاہراہ 25
road_24802,road_24802,road_18030,road_18266,road,Trunk,2.6712,100,0.026712,5,0.01951119,قومی شاہراہ 25
road_24311,road_24311,road_18031,road_18032,road,Trunk,5.3137,100,0.053137,5,0.01371714,قومی شاہراہ 25
road_24846,road_24846,road_18031,road_18289,road,Trunk,0.0417,100,0.000417,5,0.01364007,قومی شاہراہ 25
road_24835,road_24835,road_18032,road_18033,road,Trunk,2.0664,100,0.020664,5,0.01379421,قومی شاہراہ 25
road_24312,road_24312,road_18033,road_18034,road,Trunk,0.0556,100,0.000556,5,0.01387128,قومی شاہراہ 25
road_24313,road_24313,road_18034,road_18035,road,Trunk,0.0721,100,0.000721,5,0.01394835,قومی شاہراہ 25
road_24314,road_24314,road_18035,road_18036,road,Trunk,0.0402,100,0.000402,5,0.01402542,قومی شاہراہ 25
road_24815,road_24815,road_18036,road_18271,road,Trunk,3.1751,100,0.031751,5,0.01410249,قومی شاہراہ 25
road_24315,road_24315,road_18037,road_18038,road,Trunk,0.1532,100,0.001532,5,3.262e-05,قومی شاہراہ 55
road_24317,road_24317,road_18037,road_18039,road,Trunk,0.0582,100,0.000582,5,0.08405708,قومی شاہراہ 55
road_24318,road_24318,road_18037,road_18040,road,Trunk,0.1514,100,0.001514,5,0.08403917,قومی شاہراہ 55
road_24320,road_24320,road_18038,road_18040,road,Trunk,0.075,100,0.00075,5,4.733e-05,قومی شاہراہ 55
road_24325,road_24325,road_18039,road_18041,road,Trunk,1.6653,100,0.016653,5,9.434e-05,قومی شاہراہ 55
road_24324,road_24324,road_18041,road_18042,road,Trunk,0.1765,100,0.001765,5,7.995e-05,قومی شاہراہ 55
road_24352,road_24352,road_18045,road_18046,road,Primary,0.7107,80,0.008884,4,0.00231868,nan
road_24419,road_24419,road_18045,road_18067,road,Primary,0.6192,80,0.00774,4,0.00023985,nan
road_24469,road_24469,road_18083,road_18084,road,Trunk,0.1141,100,0.001141,5,0.00367237,گوجرانوالہ حافظ آباد روڈ
road_24478,road_24478,road_18084,road_18086,road,Trunk,0.1247,100,0.001247,5,0.0015993,گوجرانوالہ حافظ آباد روڈ
road_24475,road_24475,road_18085,road_18086,road,Trunk,1.7981,100,0.017981,5,0.00151935,گوجرانوالہ حافظ آباد روڈ
road_24542,road_24542,road_18117,road_18118,road,Trunk,0.2885,100,0.002885,5,0.0003991,قومی شاہراہ 55
