asset_id,edge_id,from_node,to_node,mode,road_type,length_km,avg_speed_kmh,travel_time_hr,hazard_flood,hazard_cyclone,hazard_strike,hazard_accident,exposure_flood,exposure_cyclone,exposure_strike,exposure_accident,vulnerability_flood,vulnerability_cyclone,vulnerability_strike,vulnerability_accident,risk_flood,risk_cyclone,risk_strike,risk_accident,risk_natural,risk_human,composite_risk,edge_betweenness,importance_score,network_criticality_risk,risk_tier,timestamp,analysis_date
road_14118,road_14118,road_11267,road_12632,road,Motorway,0.1549,120.0,0.001291,0.4636,0.0,0.0,0.0,0.5798590582,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1882,0.0,0.0,0.0,0.1882,0.0,0.1129,0.08556846208926724,0.2771,0.0313,LOW,20260427_163314,2026-04-27 16:33:25
road_12136,road_12136,road_11268,road_11269,road,Motorway,1.6461,120.0,0.013717,0.4371,0.0,0.0,0.0,0.5499725515499999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1683,0.0,0.0,0.0,0.1683,0.0,0.101,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_14119,road_14119,road_11268,road_12632,road,Motorway,0.448,120.0,0.003733,0.4522,0.0,0.0,0.0,0.566262928,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1792,0.0,0.0,0.0,0.1792,0.0,0.1075,0.0851957991884796,0.2759,0.0297,LOW,20260427_163314,2026-04-27 16:33:25
road_16958,road_16958,road_11268,road_14329,road,Motorway,6.5396,120.0,0.054497,0.4532,0.0,0.0,0.0,0.5813187336,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1844,0.0,0.0,0.0,0.1844,0.0,0.1106,0.08516079242580954,0.2758,0.0305,LOW,20260427_163314,2026-04-27 16:33:25
road_27085,road_27085,road_11270,road_11271,road,Motorway,12.5815,120.0,0.104846,0.3307,0.0,0.0,0.0,0.43417851025000004,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1005,0.0,0.0,0.0,0.1005,0.0,0.0603,0.08446447609197232,0.2735,0.0165,LOW,20260427_163314,2026-04-27 16:33:25
road_17053,road_17053,road_11270,road_14379,road,Motorway,0.4158,120.0,0.003465,0.338,0.0,0.0,0.0,0.4232027020000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1001,0.0,0.0,0.0,0.1001,0.0,0.0601,0.08446702203834833,0.2736,0.0164,LOW,20260427_163314,2026-04-27 16:33:25
road_12433,road_12433,road_11271,road_11477,road,Motorway,0.7647,120.0,0.006373,0.3663,0.0,0.0,0.0,0.45927554805000004,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1178,0.0,0.0,0.0,0.1178,0.0,0.0707,0.0002386824727504177,0.0008,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_14563,road_14563,road_11271,road_12866,road,Motorway,0.5187,120.0,0.004323,0.3687,0.0,0.0,0.0,0.46183122345,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1192,0.0,0.0,0.0,0.1192,0.0,0.0715,4.0416898719070735e-05,0.0001,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_21392,road_21392,road_11271,road_16528,road,Motorway,0.5185,120.0,0.004321,0.3986,0.0,0.0,0.0,0.49928337049999993,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1393,0.0,0.0,0.0,0.1393,0.0,0.0836,0.08441387540774922,0.2734,0.0229,LOW,20260427_163314,2026-04-27 16:33:25
road_27083,road_27083,road_11271,road_19384,road,Motorway,0.0909,120.0,0.000757,0.3568,0.0,0.0,0.0,0.44616216560000005,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1114,0.0,0.0,0.0,0.1114,0.0,0.0668,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_27084,road_27084,road_11271,road_12023,road,Motorway,0.5153,120.0,0.004294,0.3507,0.0,0.0,0.0,0.43927857855,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1078,0.0,0.0,0.0,0.1078,0.0,0.0647,0.0002386824727504177,0.0008,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_12139,road_12139,road_11272,road_11273,road,Primary,0.4711,80.0,0.005889,0.0045,0.0,0.0,0.0,0.00495932778,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044542923064682955,0.0144,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_20176,road_20176,road_11272,road_14311,road,Primary,0.0531,80.0,0.000664,0.0046,0.0,0.0,0.0,0.005061074743999999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_22771,road_22771,road_11272,road_12238,road,Primary,0.0206,80.0,0.000258,0.0046,0.0,0.0,0.0,0.0050604169440000004,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004375049725515156,0.0142,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12286,road_12286,road_11273,road_11371,road,Primary,0.4861,80.0,0.006076,0.0045,0.0,0.0,0.0,0.00495962478,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5912164850027847e-07,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12317,road_12317,road_11273,road_11380,road,Primary,0.3474,80.0,0.004343,0.0044,0.0,0.0,0.0,0.0048467256640000005,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010322221338213064,0.0033,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_16919,road_16919,road_11273,road_14311,road,Primary,0.4838,80.0,0.006047,0.0045,0.0,0.0,0.0,0.0049595792399999995,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015880340520327792,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_16921,road_16921,road_11273,road_14312,road,Primary,0.6692,80.0,0.008365,0.0045,0.0,0.0,0.0,0.00496325016,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005724401304797518,0.0185,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12143,road_12143,road_11278,road_11279,road,Motorway,0.4284,120.0,0.00357,0.0345,0.0,0.0,0.0,0.043198899,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.001,0.0,0.0,0.0,0.001,0.0,0.0006,0.01614257299705625,0.0523,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_19077,road_19077,road_11278,road_12181,road,Motorway,0.0673,120.0,0.000561,0.0344,0.0,0.0,0.0,0.043011575600000004,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.001,0.0,0.0,0.0,0.001,0.0,0.0006,0.015985997294931976,0.0518,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_19078,road_19078,road_11278,road_15530,road,Motorway,0.1718,120.0,0.001432,0.0344,0.0,0.0,0.0,0.0430295496,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.001,0.0,0.0,0.0,0.001,0.0,0.0006,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_16566,road_16566,road_11279,road_12617,road,Motorway,0.4414,120.0,0.003678,0.0346,0.0,0.0,0.0,0.043326362199999996,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.001,0.0,0.0,0.0,0.001,0.0,0.0006,0.016220860848118388,0.0525,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12144,road_12144,road_11280,road_11281,road,Motorway,8.9607,120.0,0.074672,0.0453,0.0,0.0,0.0,0.05865459854999999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0019,0.0,0.0,0.0,0.0019,0.0,0.0011,0.00927488264778423,0.03,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13324,road_13324,road_11280,road_12187,road,Motorway,0.1253,120.0,0.001044,0.0334,0.0,0.0,0.0,0.0417709251,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.001,0.0,0.0,0.0,0.001,0.0,0.0006,0.00935380698544037,0.0303,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13327,road_13327,road_11281,road_12192,road,Motorway,3.6105,120.0,0.030087,0.0466,0.0,0.0,0.0,0.05909124650000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0019,0.0,0.0,0.0,0.0019,0.0,0.0011,0.009116874850823456,0.0295,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_16562,road_16562,road_11281,road_12386,road,Motorway,3.6271,120.0,0.030226,0.048,0.0,0.0,0.0,0.060870504000000006,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.002,0.0,0.0,0.0,0.002,0.0,0.0012,7.90834593046384e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12145,road_12145,road_11282,road_11283,road,Motorway,0.7578,120.0,0.006315,0.1028,0.0,0.0,0.0,0.1288895092,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0093,0.0,0.0,0.0,0.0093,0.0,0.0056,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12146,road_12146,road_11283,road_11284,road,Motorway,0.6899,120.0,0.005749,0.1004,0.0,0.0,0.0,0.12584632980000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0088,0.0,0.0,0.0,0.0088,0.0,0.0053,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13385,road_13385,road_11283,road_12176,road,Motorway,0.365,120.0,0.003042,0.1025,0.0,0.0,0.0,0.1283120625,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0092,0.0,0.0,0.0,0.0092,0.0,0.0055,0.004316015593921553,0.014,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_25430,road_25430,road_11283,road_18589,road,Motorway,2.1619,120.0,0.018016,0.1083,0.0,0.0,0.0,0.13654566885,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0104,0.0,0.0,0.0,0.0104,0.0,0.0062,0.004552788606889967,0.0147,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_12147,road_12147,road_11285,road_11286,road,Motorway,0.9474,120.0,0.007895,0.0802,0.0,0.0,0.0,0.10062990739999998,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0056,0.0,0.0,0.0,0.0056,0.0,0.0034,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12148,road_12148,road_11285,road_11287,road,Motorway,1.0818,120.0,0.009015,0.079,0.0,0.0,0.0,0.099177311,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0055,0.0,0.0,0.0,0.0055,0.0,0.0033,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12149,road_12149,road_11285,road_11288,road,Motorway,1.077,120.0,0.008975,0.0772,0.0,0.0,0.0,0.096915722,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0052,0.0,0.0,0.0,0.0052,0.0,0.0031,0.0012812475137242423,0.0041,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13396,road_13396,road_11285,road_12224,road,Motorway,0.1373,120.0,0.001144,0.0777,0.0,0.0,0.0,0.09717834105000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0053,0.0,0.0,0.0,0.0053,0.0,0.0032,0.005973426684700454,0.0193,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_13674,road_13674,road_11285,road_12385,road,Motorway,3.0775,120.0,0.025646,0.0736,0.0,0.0,0.0,0.09313252000000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0048,0.0,0.0,0.0,0.0048,0.0,0.0029,0.007466624234227067,0.0242,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_12150,road_12150,road_11288,road_11289,road,Motorway,1.1021,120.0,0.009184,0.0759,0.0,0.0,0.0,0.09529324695,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0051,0.0,0.0,0.0,0.0051,0.0,0.0031,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_22249,road_22249,road_11288,road_16905,road,Motorway,0.0698,120.0,0.000582,0.0779,0.0,0.0,0.0,0.0974021871,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0053,0.0,0.0,0.0,0.0053,0.0,0.0032,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_22250,road_22250,road_11288,road_14268,road,Motorway,0.157,120.0,0.001308,0.0778,0.0,0.0,0.0,0.097311073,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0053,0.0,0.0,0.0,0.0053,0.0,0.0032,0.0010435197708648263,0.0034,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12151,road_12151,road_11290,road_11291,road,Motorway,0.8604,120.0,0.00717,0.0342,0.0,0.0,0.0,0.0428971284,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.001,0.0,0.0,0.0,0.001,0.0,0.0006,0.005801575304320153,0.0188,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12152,road_12152,road_11290,road_11292,road,Motorway,1.4631,120.0,0.012193,0.0344,0.0,0.0,0.0,0.043251653200000004,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.001,0.0,0.0,0.0,0.001,0.0,0.0006,6.364865940011139e-07,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13312,road_13312,road_11290,road_12179,road,Trunk,0.0741,100.0,0.000741,0.0328,0.0,0.0,0.0,0.04101215240000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0005,0.0029377038746121412,0.0095,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13314,road_13314,road_11291,road_12180,road,Motorway,0.2218,120.0,0.001848,0.0341,0.0,0.0,0.0,0.0426628169,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.001,0.0,0.0,0.0,0.001,0.0,0.0006,0.009826716524783197,0.0318,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13368,road_13368,road_11291,road_12181,road,Motorway,0.309,120.0,0.002575,0.0343,0.0,0.0,0.0,0.0429279935,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.001,0.0,0.0,0.0,0.001,0.0,0.0006,0.015671572917495425,0.0508,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13317,road_13317,road_11292,road_12182,road,Motorway,0.1207,120.0,0.001006,0.0342,0.0,0.0,0.0,0.0427706397,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.001,0.0,0.0,0.0,0.001,0.0,0.0006,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13367,road_13367,road_11292,road_12181,road,Motorway,0.4107,120.0,0.003423,0.0342,0.0,0.0,0.0,0.0428202297,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.001,0.0,0.0,0.0,0.001,0.0,0.0006,0.00015784867531227624,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12153,road_12153,road_11293,road_11294,road,Motorway,0.8109,120.0,0.006757,0.0626,0.0,0.0,0.0,0.07850381170000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0034,0.0,0.0,0.0,0.0034,0.0,0.002,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_15710,road_15710,road_11294,road_13446,road,Motorway,0.7863,120.0,0.006553,0.0607,0.0,0.0,0.0,0.07611364205,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0032,0.0,0.0,0.0,0.0032,0.0,0.0019,0.0,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_22632,road_22632,road_11294,road_13612,road,Motorway,0.2144,120.0,0.001787,0.0611,0.0,0.0,0.0,0.07644049920000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0033,0.0,0.0,0.0,0.0033,0.0,0.002,0.00015912164850027846,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_14963,road_14963,road_11303,road_13201,road,Primary,0.0308,80.0,0.000385,0.0057,0.0,0.0,0.0,0.006270772464000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.940170260163896e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_14964,road_14964,road_11304,road_13201,road,Primary,0.417,80.0,0.005213,0.0056,0.0,0.0,0.0,0.006170274880000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5912164850027847e-07,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_24082,road_24082,road_11305,road_15483,road,Primary,0.154,80.0,0.001925,0.0065,0.0,0.0,0.0,0.0071544044,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004852573792664492,0.0157,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12177,road_12177,road_11306,road_11307,road,Trunk,0.165,100.0,0.00165,0.5169,0.0,0.0,0.0,0.6465514425000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2339,0.0,0.0,0.0,0.2339,0.0,0.1403,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12179,road_12179,road_11306,road_11308,road,Trunk,0.7741,100.0,0.007741,0.5223,0.0,0.0,0.0,0.65489656215,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2394,0.0,0.0,0.0,0.2394,0.0,0.1436,0.0003978041212506962,0.0013,0.0002,LOW,20260427_163314,2026-04-27 16:33:25
road_17781,road_17781,road_11306,road_11523,road,Trunk,0.1531,100.0,0.001531,0.5241,0.0,0.0,0.0,0.65552619855,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2405,0.0,0.0,0.0,0.2405,0.0,0.1443,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_20879,road_20879,road_11306,road_16315,road,Trunk,0.0537,100.0,0.000537,0.5169,0.0,0.0,0.0,0.64626378765,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2338,0.0,0.0,0.0,0.2338,0.0,0.1403,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_26408,road_26408,road_11306,road_11522,road,Trunk,0.0292,100.0,0.000292,0.5187,0.0,0.0,0.0,0.6484507302,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2354,0.0,0.0,0.0,0.2354,0.0,0.1412,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_20877,road_20877,road_11308,road_16314,road,Trunk,0.0361,100.0,0.000361,0.5241,0.0,0.0,0.0,0.6552196000499999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2404,0.0,0.0,0.0,0.2404,0.0,0.1442,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12187,road_12187,road_11309,road_11310,road,Trunk,0.0696,100.0,0.000696,0.5134,0.0,0.0,0.0,0.6419286632,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2307,0.0,0.0,0.0,0.2307,0.0,0.1384,0.00167427798551993,0.0054,0.0007,LOW,20260427_163314,2026-04-27 16:33:25
road_12185,road_12185,road_11310,road_11311,road,Primary,0.1331,80.0,0.001664,0.5224,0.0,0.0,0.0,0.5749459383359999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2102,0.0,0.0,0.0,0.2102,0.0,0.1261,0.0012780650807542367,0.0041,0.0005,LOW,20260427_163314,2026-04-27 16:33:25
road_25848,road_25848,road_11310,road_18797,road,Primary,0.387,80.0,0.004837,0.5242,0.0,0.0,0.0,0.57751260776,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2119,0.0,0.0,0.0,0.2119,0.0,0.1271,0.0003182432970005569,0.001,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_12316,road_12316,road_11311,road_11312,road,Primary,0.7897,80.0,0.009871,0.5134,0.0,0.0,0.0,0.5665239007120001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2036,0.0,0.0,0.0,0.2036,0.0,0.1222,0.001198822499801098,0.0039,0.0005,LOW,20260427_163314,2026-04-27 16:33:25
road_12189,road_12189,road_11312,road_11313,road,Primary,0.3727,80.0,0.004659,0.5152,0.0,0.0,0.0,0.567564866176,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2047,0.0,0.0,0.0,0.2047,0.0,0.1228,0.0002386824727504177,0.0008,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_13682,road_13682,road_11313,road_12388,road,Primary,2.0943,80.0,0.026179,0.5097,0.0,0.0,0.0,0.5653668447240001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2017,0.0,0.0,0.0,0.2017,0.0,0.121,0.00015912164850027846,0.0005,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_12200,road_12200,road_11320,road_11321,road,Primary,13.2296,80.0,0.16537,0.2145,0.0,0.0,0.0,0.24843609648000003,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0373,0.0,0.0,0.0,0.0373,0.0,0.0224,0.0002386824727504177,0.0008,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_19372,road_19372,road_11320,road_15658,road,Primary,2.8897,80.0,0.036121,0.2241,0.0,0.0,0.0,0.249359359788,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0391,0.0,0.0,0.0,0.0391,0.0,0.0235,0.0003182432970005569,0.001,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_14661,road_14661,road_11321,road_12978,road,Primary,0.3481,80.0,0.004351,0.4343,0.0,0.0,0.0,0.47839519125200014,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1454,0.0,0.0,0.0,0.1454,0.0,0.0872,0.00015912164850027846,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12206,road_12206,road_11327,road_11328,road,Primary,2.5889,80.0,0.032361,0.3096,0.0,0.0,0.0,0.34408670313600004,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0746,0.0,0.0,0.0,0.0746,0.0,0.0448,0.0002386824727504177,0.0008,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_20523,road_20523,road_11327,road_15503,road,Primary,0.9404,80.0,0.011755,0.3353,0.0,0.0,0.0,0.37021739092800005,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0869,0.0,0.0,0.0,0.0869,0.0,0.0521,0.00015912164850027846,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_20522,road_20522,road_11328,road_15501,road,Primary,2.4497,80.0,0.030621,0.2936,0.0,0.0,0.0,0.326124620448,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.067,0.0,0.0,0.0,0.067,0.0,0.0402,0.0003182432970005569,0.001,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12208,road_12208,road_11329,road_11330,road,Primary,13.6749,80.0,0.170936,0.541,0.0,0.0,0.0,0.6276517319600001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2377,0.0,0.0,0.0,0.2377,0.0,0.1426,0.0021586442835547777,0.007,0.001,LOW,20260427_163314,2026-04-27 16:33:25
road_14828,road_14828,road_11330,road_13121,road,Primary,14.2655,80.0,0.178319,0.5324,0.0,0.0,0.0,0.61905778968,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2307,0.0,0.0,0.0,0.2307,0.0,0.1384,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_18265,road_18265,road_11332,road_14385,road,Trunk,3.2547,100.0,0.032547,0.6841,0.0,0.0,0.0,0.86625770135,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.4148,0.0,0.0,0.0,0.4148,0.0,0.2489,0.0018843185615402976,0.0061,0.0015,LOW,20260427_163314,2026-04-27 16:33:25
road_27594,road_27594,road_11333,road_19630,road,Primary,19.7441,80.0,0.246801,0.0576,0.0,0.0,0.0,0.068363944704,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0028,0.0,0.0,0.0,0.0028,0.0,0.0017,0.04233065478558358,0.1371,0.0002,LOW,20260427_163314,2026-04-27 16:33:25
road_20831,road_20831,road_11334,road_16301,road,Trunk,0.09,100.0,0.0009,0.5522,0.0,0.0,0.0,0.69049849,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2669,0.0,0.0,0.0,0.2669,0.0,0.1601,1.5912164850027847e-07,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12236,road_12236,road_11337,road_11338,road,Motorway,0.2352,120.0,0.00196,0.2912,0.0,0.0,0.0,0.3643424512,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0743,0.0,0.0,0.0,0.0743,0.0,0.0446,0.15171501312753602,0.4913,0.0219,LOW,20260427_163314,2026-04-27 16:33:25
road_12237,road_12237,road_11337,road_11339,road,Motorway,1.1193,120.0,0.009327,0.2814,0.0,0.0,0.0,0.3533248551,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0696,0.0,0.0,0.0,0.0696,0.0,0.0418,6.110271302410693e-05,0.0002,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12242,road_12242,road_11337,road_11340,road,Motorway,2.398,120.0,0.019983,0.2805,0.0,0.0,0.0,0.35398819500000006,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0695,0.0,0.0,0.0,0.0695,0.0,0.0417,0.15168509825761795,0.4912,0.0205,LOW,20260427_163314,2026-04-27 16:33:25
road_12241,road_12241,road_11339,road_11340,road,Motorway,1.2908,120.0,0.010757,0.2405,0.0,0.0,0.0,0.30217718699999996,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0509,0.0,0.0,0.0,0.0509,0.0,0.0305,1.8458111226032303e-05,0.0001,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12253,road_12253,road_11340,road_11345,road,Motorway,5.3865,120.0,0.044887,0.1915,0.0,0.0,0.0,0.24453257375000004,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0328,0.0,0.0,0.0,0.0328,0.0,0.0197,0.1516609117670459,0.4912,0.0097,LOW,20260427_163314,2026-04-27 16:33:25
road_12248,road_12248,road_11341,road_11342,road,Motorway,1.7194,120.0,0.014328,0.1361,0.0,0.0,0.0,0.1712950517,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0163,0.0,0.0,0.0,0.0163,0.0,0.0098,2.179966584453815e-05,0.0001,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12250,road_12250,road_11341,road_11343,road,Motorway,1.704,120.0,0.0142,0.1338,0.0,0.0,0.0,0.168389976,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0158,0.0,0.0,0.0,0.0158,0.0,0.0095,0.1514825363990771,0.4906,0.0047,LOW,20260427_163314,2026-04-27 16:33:25
road_14686,road_14686,road_11342,road_11344,road,Motorway,3.2353,120.0,0.026961,0.1521,0.0,0.0,0.0,0.19258544565000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0205,0.0,0.0,0.0,0.0205,0.0,0.0123,5.776115840560109e-05,0.0002,0.0,LOW,20260427_163314,2026-04-27 16:33:25
