edge_id,asset_id,from_node,to_node,mode,road_type,length_km,avg_speed_kmh,travel_time_hr,capacity_index,edge_betweenness,name
road_5176,road_5176,road_3293,road_5679,road,Primary,0.2458,80.0,0.003072,4,6.269392950910971e-05,Burki Road
road_26033,road_26033,road_3293,road_18874,road,Motorway,0.0374,120.0,0.000312,5,7.621926963163338e-05,nan
road_4245,road_4245,road_3294,road_4918,road,Motorway,7.3516,120.0,0.061263,5,0.01772519691304002,لاہور رنگ روڈ
road_4293,road_4293,road_3295,road_3372,road,Motorway,0.1324,120.0,0.001103,5,0.02061675550958708,nan
road_2664,road_2664,road_3296,road_3297,road,Primary,0.3059,80.0,0.003824,4,0.00015609833717877318,سرکلر روڈ
road_6121,road_6121,road_3296,road_6611,road,Primary,0.1335,80.0,0.001669,4,0.0002980348476410216,سرکلر روڈ
road_7245,road_7245,road_3296,road_7671,road,Primary,0.0141,80.0,0.000176,4,7.956082425013923e-05,nan
road_8146,road_8146,road_3297,road_8448,road,Primary,0.9038,80.0,0.011298,4,8.513008194764898e-05,سرکلر روڈ
road_8144,road_8144,road_3298,road_6599,road,Primary,0.3583,80.0,0.004479,4,0.002692020049327711,سرکلر روڈ
road_8147,road_8147,road_3298,road_8449,road,Primary,0.1489,80.0,0.001861,4,7.956082425013923e-05,nan
road_25146,road_25146,road_3298,road_18453,road,Primary,0.0763,80.0,0.000954,4,7.956082425013923e-05,nan
road_2671,road_2671,road_3302,road_3303,road,Trunk,0.4703,100.0,0.004703,5,0.019454053623995545,Lahore - Sheikhupura Faisalabad Road
road_2676,road_2676,road_3302,road_3306,road,Trunk,0.0477,100.0,0.000477,5,0.019516429310207653,Lahore - Sheikhupura Faisalabad Road
road_2672,road_2672,road_3303,road_3304,road,Trunk,0.1447,100.0,0.001447,5,0.019447688758055536,Lahore - Sheikhupura Faisal Ahbad Road
road_2678,road_2678,road_3303,road_3305,road,Trunk,0.4639,100.0,0.004639,5,8.592569019015037e-06,Lahore - Sheikhupura Faisalabad Road
road_3652,road_3652,road_3304,road_4299,road,Motorway,1.6714,120.0,0.013928,5,7.956082425013923e-05,nan
road_2673,road_2673,road_3305,road_3306,road,Trunk,0.0595,100.0,0.000595,5,7.09682552311242e-05,Lahore - Sheikhupura Faisal Ahbad Road
road_4159,road_4159,road_3307,road_4858,road,Trunk,3.348,100.0,0.03348,5,0.01929684143527727,Lahore Sheikhupura Road
road_4997,road_4997,road_3307,road_3308,road,Trunk,1.403,100.0,0.01403,5,8.688042008115204e-05,Lahore Sheikhupura Road
road_2682,road_2682,road_3308,road_3309,road,Trunk,1.9515,100.0,0.019515,5,7.860609435913757e-05,Lahore Sheikhupura Road
road_4158,road_4158,road_3309,road_4858,road,Trunk,0.0594,100.0,0.000594,5,7.224122841912643e-05,Sheikhupura Faisalabad Road
road_2686,road_2686,road_3310,road_3311,road,Motorway,0.0751,120.0,0.000626,5,0.06046097541570531,ایم 2 موٹروے
road_2688,road_2688,road_3310,road_3312,road,Motorway,0.987,120.0,0.008225,5,0.06050775718036439,ایم 2 موٹروے
road_3651,road_3651,road_3310,road_4298,road,Motorway,0.5676,120.0,0.00473,5,7.956082425013923e-05,nan
road_27390,road_27390,road_3310,road_19535,road,Motorway,0.2594,120.0,0.002162,5,7.956082425013923e-05,nan
road_2689,road_2689,road_3311,road_3313,road,Motorway,2.0092,120.0,0.016743,5,0.06044538149415228,ایم 2 موٹروے
road_2703,road_2703,road_3312,road_3326,road,Motorway,0.252,120.0,0.0021,5,3.150608640305514e-05,ایم 2 موٹروے
road_2706,road_2706,road_3312,road_3329,road,Motorway,0.2512,120.0,0.002093,5,0.06049279974540536,ایم 2 موٹروے
road_24710,road_24710,road_3313,road_18208,road,Motorway,0.4123,120.0,0.003436,5,0.06043392473546026,ایم 2 موٹروے
road_2692,road_2692,road_3314,road_3315,road,Primary,0.6809,80.0,0.008511,4,6.030710478160554e-05,Sagian Wala Bypass Road
road_2695,road_2695,road_3316,road_3317,road,Motorway,0.1719,120.0,0.001432,5,7.956082425013923e-05,nan
road_2698,road_2698,road_3320,road_3321,road,Trunk,0.1892,100.0,0.001892,5,7.956082425013923e-05,nan
road_2700,road_2700,road_3322,road_3323,road,Motorway,0.1435,120.0,0.001196,5,0.00015880340520327792,ایم 2 موٹروے
road_2712,road_2712,road_3323,road_3325,road,Motorway,5.4379,120.0,0.045316,5,0.0034265255788049967,ایم 2 موٹروے
road_2702,road_2702,road_3324,road_3325,road,Motorway,0.0491,120.0,0.000409,5,0.0004754554857188321,ایم 2 موٹروے
road_2704,road_2704,road_3325,road_3327,road,Motorway,0.0516,120.0,0.00043,5,0.0030303126740393034,ایم 2 موٹروے
road_27381,road_27381,road_3326,road_3330,road,Motorway,0.5914,120.0,0.004928,5,4.80547378470841e-05,ایم 2 موٹروے
road_2709,road_2709,road_3328,road_3331,road,Motorway,1.1055,120.0,0.009213,5,2.705068024504734e-05,ایم 2 موٹروے
road_2708,road_2708,road_3329,road_3330,road,Motorway,0.5894,120.0,0.004912,5,0.06050934839684939,ایم 2 موٹروے
road_27382,road_27382,road_3330,road_5540,road,Motorway,0.151,120.0,0.001258,5,3.134696475455486e-05,ایم 2 موٹروے
road_27384,road_27384,road_3330,road_19533,road,Motorway,0.1514,120.0,0.001262,5,0.06054292306468295,ایم 2 موٹروے
road_4976,road_4976,road_3331,road_5539,road,Motorway,0.1799,120.0,0.001499,5,0.0606251889569576,ایم 2 موٹروے
road_27377,road_27377,road_3332,road_13796,road,Motorway,1.1816,120.0,0.009847,5,0.02294756941681916,ایم 2 موٹروے
road_2715,road_2715,road_3333,road_3334,road,Trunk,0.1132,100.0,0.001132,5,0.00863378152597661,UBD Canal Bank Road;Tokhar - M2 Link
road_8112,road_8112,road_3334,road_3335,road,Trunk,0.1949,100.0,0.001949,5,0.00893102076537513,نہر سڑک‎
road_8257,road_8257,road_3334,road_5545,road,Trunk,0.2956,100.0,0.002956,5,0.017632269870315857,Thokar Niaz Baig Flyover
road_2716,road_2716,road_3335,road_3336,road,Trunk,4.6725,100.0,0.046725,5,0.008952183944625667,West Canal Bank Road
road_8325,road_8325,road_3335,road_8562,road,Trunk,0.5022,100.0,0.005022,5,9.054021799665846e-05,UBD Canal Bank Road Tokhar - M2 Link
road_2769,road_2769,road_3336,road_3373,road,Primary,3.704,80.0,0.0463,4,0.00433717877317209,Maulana Shaukat Ali Road
road_7207,road_7207,road_3336,road_7638,road,Trunk,2.3778,100.0,0.023778,5,0.007544593841992203,Chaakar Azam Rind Underpass
road_8300,road_8300,road_3336,road_8384,road,Primary,1.9356,80.0,0.024195,4,0.00015880340520327792,Maulana Shaukat Ali Road
road_8315,road_8315,road_3336,road_8557,road,Trunk,2.2462,100.0,0.022462,5,3.882568223406795e-05,West Canal Bank Road
road_8567,road_8567,road_3336,road_3375,road,Primary,3.6953,80.0,0.046191,4,7.653751292863395e-05,Maulana Shaukat Ali Road
road_2719,road_2719,road_3338,road_3339,road,Primary,7.5603,80.0,0.094504,4,0.011580714456201766,Multan Road
road_8329,road_8329,road_3338,road_8515,road,Primary,0.0645,80.0,0.000806,4,0.0001352534012252367,nan
road_17243,road_17243,road_3338,road_7648,road,Trunk,0.7402,100.0,0.007402,5,0.011392155302728937,قومی شاہراہ
road_18162,road_18162,road_3338,road_8562,road,Trunk,0.1896,100.0,0.001896,5,1.3207096825523113e-05,UBD Canal Bank Road Tokhar - M2 Link
road_24799,road_24799,road_3340,road_18265,road,Trunk,0.0185,100.0,0.000185,5,7.956082425013923e-05,nan
road_2721,road_2721,road_3341,road_3342,road,Primary,3.0402,80.0,0.038003,4,0.0003271541093165725,علامہ اقبال روڈ
road_25919,road_25919,road_3341,road_17122,road,Trunk,0.1065,100.0,0.001065,5,0.0,Hussain Shaheed Soherwordi Underpass
road_25920,road_25920,road_3341,road_11331,road,Trunk,0.0171,100.0,0.000171,5,0.011698305354443472,Hussain Shaheed Soherwordi Underpass
road_4344,road_4344,road_3342,road_5024,road,Primary,1.1974,80.0,0.014967,4,0.00020463043997135812,علامہ اقبال روڈ
road_7712,road_7712,road_3343,road_5024,road,Primary,1.8285,80.0,0.022856,4,0.000103429071525181,علامہ اقبال روڈ
road_12772,road_12772,road_3343,road_11732,road,Trunk,0.1693,100.0,0.001693,5,7.781048611663618e-05,Hussain Shaheed Soherwordi Underpass
road_13210,road_13210,road_3343,road_3349,road,Trunk,0.3064,100.0,0.003064,5,0.0,nan
road_13212,road_13212,road_3343,road_11733,road,Trunk,0.2641,100.0,0.002641,5,0.007944943909618904,نہر سڑک‎
road_25918,road_25918,road_3343,road_17122,road,Trunk,0.0293,100.0,0.000293,5,7.956082425013923e-05,Hussain Shaheed Soherwordi Underpass
road_2725,road_2725,road_3344,road_3345,road,Primary,2.9642,80.0,0.037053,4,0.000574270029437505,گرینڈ ٹرنک روڈ
road_2727,road_2727,road_3344,road_3347,road,Primary,2.0482,80.0,0.025603,4,4.885034608958549e-05,گرینڈ ٹرنک روڈ
road_23641,road_23641,road_3344,road_17629,road,Primary,0.1125,80.0,0.001406,4,0.0006972710637282203,گرینڈ ٹرنک روڈ
road_8166,road_8166,road_3345,road_8460,road,Primary,0.3769,80.0,0.004711,4,0.000557084891399475,گرینڈ ٹرنک روڈ
road_24948,road_24948,road_3346,road_17628,road,Primary,0.3252,80.0,0.004065,4,0.0009197231283316096,گرینڈ ٹرنک روڈ
road_8164,road_8164,road_3347,road_8460,road,Primary,1.3116,80.0,0.016395,4,3.071047816055374e-05,گرینڈ ٹرنک روڈ
road_2728,road_2728,road_3348,road_3349,road,Trunk,0.2076,100.0,0.002076,5,0.012066353727424617,nan
road_12775,road_12775,road_3348,road_3354,road,Trunk,0.5038,100.0,0.005038,5,0.014192537194685337,نہر سڑک‎
road_13209,road_13209,road_3348,road_12085,road,Trunk,0.0796,100.0,0.000796,5,7.701487787413477e-05,nan
road_25932,road_25932,road_3348,road_18814,road,Trunk,0.087,100.0,0.00087,5,7.701487787413477e-05,Hussain Shaheed Soherwordi Underpass
road_2732,road_2732,road_3349,road_3352,road,Primary,0.3138,80.0,0.003923,4,7.956082425013923e-05,nan
road_2739,road_2739,road_3349,road_3363,road,Primary,0.3208,80.0,0.00401,4,7.956082425013923e-05,nan
road_25921,road_25921,road_3349,road_11331,road,Trunk,0.0316,100.0,0.000316,5,0.0117718195560506,Hussain Shaheed Soherwordi Underpass
road_25924,road_25924,road_3349,road_18814,road,Trunk,0.1418,100.0,0.001418,5,2.5459463760044555e-06,Hussain Shaheed Soherwordi Underpass
road_25926,road_25926,road_3349,road_11056,road,Trunk,0.0447,100.0,0.000447,5,7.653751292863395e-05,Hussain Shaheed Soherwordi Underpass
road_2730,road_2730,road_3350,road_3351,road,Primary,3.5129,80.0,0.043911,4,0.03661532341475058,مال روڈ
road_8132,road_8132,road_3350,road_7621,road,Trunk,0.0541,100.0,0.000541,5,3.962129047656934e-05,UBD Canal Bank Road
road_8139,road_8139,road_3350,road_8444,road,Trunk,0.064,100.0,0.00064,5,7.68557562256345e-05,nan
road_26472,road_26472,road_3350,road_3358,road,Trunk,0.3129,100.0,0.003129,5,0.03653035245445143,نہر سڑک‎
road_7218,road_7218,road_3351,road_7646,road,Primary,1.1364,80.0,0.014205,4,0.036771899116874854,مال روڈ
road_26042,road_26042,road_3351,road_11387,road,Primary,0.0988,80.0,0.001235,4,0.00015912164850027846,nan
road_7214,road_7214,road_3353,road_7642,road,Trunk,0.0247,100.0,0.000247,5,0.002923860291192617,nan
road_23525,road_23525,road_3353,road_17584,road,Trunk,0.213,100.0,0.00213,5,0.0029012650171055775,نہر سڑک‎
road_2734,road_2734,road_3354,road_3355,road,Trunk,0.6225,100.0,0.006225,5,0.0,nan
road_2736,road_2736,road_3354,road_3358,road,Trunk,0.6318,100.0,0.006318,5,0.0,nan
road_25114,road_25114,road_3354,road_18426,road,Trunk,0.0427,100.0,0.000427,5,7.956082425013923e-05,nan
road_26469,road_26469,road_3354,road_8442,road,Trunk,0.2956,100.0,0.002956,5,0.004408465271700215,نہر سڑک‎
road_26470,road_26470,road_3354,road_7621,road,Trunk,0.2633,100.0,0.002633,5,0.010192696316333837,نہر سڑک‎
road_8131,road_8131,road_3355,road_8436,road,Trunk,0.6949,100.0,0.006949,5,0.004296443631156019,نہر سڑک‎
road_26471,road_26471,road_3355,road_8442,road,Trunk,0.2735,100.0,0.002735,5,0.004352454451428117,نہر سڑک‎
road_2735,road_2735,road_3356,road_3357,road,Trunk,0.0455,100.0,0.000455,5,7.956082425013923e-05,nan
road_8082,road_8082,road_3356,road_8402,road,Trunk,0.3823,100.0,0.003823,5,7.956082425013923e-05,nan
road_25881,road_25881,road_3356,road_3360,road,Trunk,0.224,100.0,0.00224,5,0.0002386824727504177,nan
road_13213,road_13213,road_3358,road_8436,road,Trunk,0.706,100.0,0.00706,5,0.036474341634179334,نہر سڑک‎
road_23563,road_23563,road_3359,road_3360,road,Trunk,0.5497,100.0,0.005497,5,0.03970769353170499,نہر سڑک‎
road_7233,road_7233,road_3359,road_7656,road,Trunk,0.6399,100.0,0.006399,5,0.03965231919802689,نہر سڑک‎
road_23562,road_23562,road_3360,road_8439,road,Trunk,0.6779,100.0,0.006779,5,0.039931736812793384,نہر سڑک‎
road_2738,road_2738,road_3361,road_3362,road,Trunk,0.3276,100.0,0.003276,5,4.773649455008354e-07,nan
road_13205,road_13205,road_3361,road_11784,road,Trunk,0.0929,100.0,0.000929,5,0.0001352534012252367,West Canal Bank Road
road_23521,road_23521,road_3361,road_7644,road,Trunk,0.1156,100.0,0.001156,5,6.126183467260722e-05,UBD Canal Bank Road
road_7210,road_7210,road_3362,road_7641,road,Trunk,0.0256,100.0,0.000256,5,7.971994589863951e-05,nan
road_2742,road_2742,road_3364,road_3365,road,Motorway,0.2782,120.0,0.002318,5,0.024899992043917577,لاہور رنگ روڈ
road_25886,road_25886,road_3364,road_3369,road,Motorway,0.1918,120.0,0.001598,5,0.024944227862200654,لاہور رنگ روڈ
road_4274,road_4274,road_3365,road_3372,road,Motorway,0.3649,120.0,0.003041,5,0.02067960856074469,لاہور رنگ روڈ
road_4287,road_4287,road_3365,road_4980,road,Trunk,0.0809,100.0,0.000809,5,5.776115840560109e-05,UBD Canal Bank Road
road_4288,road_4288,road_3365,road_4981,road,Trunk,0.0814,100.0,0.000814,5,0.0023160155939215533,UBD Canal Bank Road
road_4297,road_4297,road_3365,road_4984,road,Motorway,0.0649,120.0,0.000541,5,0.0003179250537035564,nan
road_13203,road_13203,road_3365,road_4983,road,Motorway,0.0998,120.0,0.000832,5,0.00015212029596626623,nan
road_2743,road_2743,road_3366,road_3367,road,Motorway,0.1126,120.0,0.000938,5,0.026173442596865305,لاہور رنگ روڈ
road_2744,road_2744,road_3366,road_3368,road,Motorway,0.1131,120.0,0.000943,5,3.1824329700055694e-05,لاہور رنگ روڈ
road_2746,road_2746,road_3366,road_3369,road,Motorway,1.4161,120.0,0.011801,5,0.02498846368048373,لاہور رنگ روڈ
road_7188,road_7188,road_3366,road_7624,road,Motorway,0.2594,120.0,0.002162,5,7.956082425013923e-05,nan
road_8160,road_8160,road_3366,road_4986,road,Motorway,0.1791,120.0,0.001493,5,7.542366138913199e-05,nan
road_25696,road_25696,road_3366,road_4987,road,Trunk,0.1733,100.0,0.001733,5,0.00046765852494231843,گرینڈ ٹرنک روڈ
road_25694,road_25694,road_3366,road_4985,road,Motorway,0.5703,120.0,0.004753,5,7.542366138913199e-05,nan
road_25698,road_25698,road_3366,road_18718,road,Motorway,0.044,120.0,0.000367,5,7.956082425013923e-05,nan
road_25699,road_25699,road_3366,road_5001,road,Trunk,0.2005,100.0,0.002005,5,5.314663059909301e-05,گرینڈ ٹرنک روڈ
road_4317,road_4317,road_3367,road_4987,road,Motorway,0.1941,120.0,0.001618,5,0.00018633145039382608,nan
road_22731,road_22731,road_3367,road_3370,road,Motorway,0.3752,120.0,0.003127,5,0.026403055135651207,nan
road_22728,road_22728,road_3368,road_5000,road,Motorway,0.4936,120.0,0.004113,5,7.510541809213144e-05,لاہور رنگ روڈ
road_2748,road_2748,road_3370,road_3371,road,Motorway,3.7619,120.0,0.031349,5,0.026446654467340285,لاہور رنگ روڈ
road_12671,road_12671,road_3371,road_5000,road,Motorway,3.7761,120.0,0.031468,5,0.003985360808337975,لاہور رنگ روڈ
road_12846,road_12846,road_3371,road_11806,road,Motorway,0.3991,120.0,0.003326,5,0.0029964197629087437,لاہور مشرقی بائی پاس
road_14196,road_14196,road_3371,road_12671,road,Motorway,0.633,120.0,0.005275,5,0.015800143209483652,Lahore-Sialkot Motorway
road_22733,road_22733,road_3371,road_4941,road,Motorway,1.3877,120.0,0.011564,5,0.01854196833479195,لاہور رنگ روڈ
road_4294,road_4294,road_3372,road_4982,road,Motorway,0.1478,120.0,0.001232,5,1.0024663855517544e-05,nan
road_4296,road_4296,road_3372,road_4980,road,Motorway,0.4192,120.0,0.003493,5,0.0,nan
road_2751,road_2751,road_3373,road_3374,road,Primary,1.8829,80.0,0.023536,4,0.004248548014957435,Newtown Road
road_2752,road_2752,road_3373,road_3375,road,Primary,0.0258,80.0,0.000322,4,3.023311321505291e-06,PECO Road
road_7219,road_7219,road_3374,road_7647,road,Primary,1.988,80.0,0.02485,4,0.0043093324846845416,Peco Road
road_2754,road_2754,road_3376,road_3377,road,Primary,2.7918,80.0,0.034897,4,0.00015912164850027846,Raiwind Road
road_26464,road_26464,road_3377,road_19076,road,Primary,0.0502,80.0,0.000628,4,7.956082425013923e-05,Raiwind Road
road_12542,road_12542,road_3378,road_11559,road,Primary,0.0687,80.0,0.000859,4,7.956082425013923e-05,nan
road_17038,road_17038,road_3384,road_14372,road,Trunk,0.4531,100.0,0.004531,5,0.0,nan
road_13776,road_13776,road_3390,road_11051,road,Trunk,0.0944,100.0,0.000944,5,0.00018617232874532582,Shikarpur Road
road_15994,road_15994,road_3391,road_3392,road,Primary,16.5415,80.0,0.206769,4,0.0003978041212506962,Pakpattan road
road_5833,road_5833,road_3391,road_6308,road,Primary,10.9305,80.0,0.136631,4,0.0003182432970005569,Pakpattan Sahiwal road
road_9914,road_9914,road_3392,road_9929,road,Trunk,0.049,100.0,0.00049,5,7.956082425013923e-05,nan
road_8169,road_8169,road_3393,road_8463,road,Primary,0.0841,80.0,0.001051,4,7.956082425013923e-05,nan
road_8170,road_8170,road_3393,road_8464,road,Primary,0.0794,80.0,0.000992,4,7.956082425013923e-05,nan
road_2781,road_2781,road_3397,road_3398,road,Primary,0.5203,80.0,0.006504,4,7.956082425013923e-05,عبد الستار ایدھی روڈ
road_15504,road_15504,road_3402,road_13512,road,Trunk,21.8457,100.0,0.218457,5,0.0002593682870554539,قومی شاہراہ
road_16058,road_16058,road_3402,road_11349,road,Trunk,28.1116,100.0,0.281116,5,0.0001381175908982417,قومی شاہراہ
road_9909,road_9909,road_3403,road_9923,road,Primary,0.0184,80.0,0.00023,4,0.045132468772376484,nan
road_2786,road_2786,road_3404,road_3405,road,Trunk,1.547,100.0,0.01547,5,3.755270904606572e-05,Multan-Vehari Road
road_7995,road_7995,road_3404,road_3407,road,Trunk,1.5451,100.0,0.015451,5,0.018655581191821147,nan
road_7998,road_7998,road_3404,road_8324,road,Trunk,5.0917,100.0,0.050917,5,0.018688996738006208,Multan-Vehari Road
road_7994,road_7994,road_3405,road_7315,road,Trunk,0.3469,100.0,0.003469,5,4.2008115204073516e-05,nan
road_7997,road_7997,road_3406,road_3407,road,Primary,0.1285,80.0,0.001606,4,0.0012729731880022277,nan
road_7999,road_7999,road_3406,road_8325,road,Primary,11.9394,80.0,0.149243,4,0.0011934123637520886,nan
road_7996,road_7996,road_3407,road_7315,road,Trunk,0.3432,100.0,0.003432,5,0.018731323096507282,nan
road_2788,road_2788,road_3408,road_3409,road,Primary,16.8385,80.0,0.210481,4,0.00015912164850027846,nan
road_20832,road_20832,road_3408,road_16302,road,Primary,0.0324,80.0,0.000405,4,7.956082425013923e-05,nan
road_9680,road_9680,road_3409,road_9746,road,Primary,0.5334,80.0,0.006667,4,0.0002386824727504177,nan
road_2790,road_2790,road_3412,road_3413,road,Trunk,9.1165,100.0,0.091165,5,0.0007956082425013924,مکران ساحلی شاہراہ
road_2984,road_2984,road_3412,road_3593,road,Trunk,15.396,100.0,0.15396,5,0.0007160474182512531,مکران ساحلی شاہراہ
road_19183,road_19183,road_3413,road_15577,road,Trunk,0.0698,100.0,0.000698,5,7.956082425013923e-05,مکران ساحلی شاہراہ
road_19184,road_19184,road_3413,road_15578,road,Trunk,0.0737,100.0,0.000737,5,0.0009547298910016709,مکران ساحلی شاہراہ
road_2791,road_2791,road_3414,road_3415,road,Primary,0.077,80.0,0.000963,4,0.0016465908186808816,nan
road_3551,road_3551,road_3414,road_4159,road,Primary,9.0065,80.0,0.112581,4,0.0015695759408067469,Jandola-Chagmalai Road
road_24725,road_24725,road_3415,road_3416,road,Primary,1.3163,80.0,0.016454,4,0.0017236056965550164,nan
road_2792,road_2792,road_3416,road_3417,road,Primary,26.261,80.0,0.328263,4,0.0018006205744291511,nan
road_3223,road_3223,road_3417,road_3815,road,Trunk,0.2378,100.0,0.002378,5,0.03206810406555812,nan
road_7638,road_7638,road_3418,road_3419,road,Primary,1.459,80.0,0.018238,4,0.007179568780332565,Pezu Tank Road
road_18398,road_18398,road_3418,road_8007,road,Primary,0.9777,80.0,0.012221,4,0.007100962685973427,Pezu Tank Road
road_7636,road_7636,road_3419,road_8006,road,Trunk,0.0552,100.0,0.000552,5,0.043316095154745805,DIK-Tank Road
road_2794,road_2794,road_3420,road_3421,road,Primary,1.9083,80.0,0.023854,4,0.0008751690667515316,M.A Jinnah Road
road_25105,road_25105,road_3420,road_18423,road,Primary,0.1626,80.0,0.002033,4,0.0007956082425013924,nan
road_2795,road_2795,road_3422,road_3423,road,Primary,3.5541,80.0,0.044426,4,7.956082425013923e-05,Ahmedpur Road
road_2808,road_2808,road_3423,road_3433,road,Primary,0.6902,80.0,0.008627,4,0.00015912164850027846,nan
road_2799,road_2799,road_3424,road_3425,road,Primary,0.9224,80.0,0.01153,4,7.956082425013923e-05,سرکلر روڈ
road_2800,road_2800,road_3426,road_3427,road,Trunk,1.0955,100.0,0.010955,5,0.0,Farid Gate Road
road_2804,road_2804,road_3427,road_3429,road,Trunk,1.8426,100.0,0.018426,5,7.956082425013923e-05,یونیورسٹی روڈ
road_2805,road_2805,road_3430,road_3431,road,Primary,2.7236,80.0,0.034045,4,0.0,nan
road_2806,road_2806,road_3430,road_3432,road,Primary,1.1005,80.0,0.013756,4,0.00015912164850027846,nan
road_9078,road_9078,road_3430,road_3434,road,Primary,0.3906,80.0,0.004882,4,0.0002386824727504177,nan
road_2809,road_2809,road_3431,road_3434,road,Primary,2.3242,80.0,0.029052,4,0.0003182432970005569,nan
road_9063,road_9063,road_3431,road_9236,road,Primary,0.3525,80.0,0.004406,4,0.0003978041212506962,Bahawalpur-Mandi Yazman Road
road_17148,road_17148,road_3432,road_14430,road,Primary,0.0577,80.0,0.000721,4,7.956082425013923e-05,nan
road_9072,road_9072,road_3433,road_9240,road,Primary,0.1607,80.0,0.002009,4,0.0003978041212506962,nan
road_2810,road_2810,road_3435,road_3436,road,Trunk,0.7337,100.0,0.007337,5,0.014512212586522397,Sakhi Sarwar Road
road_27185,road_27185,road_3435,road_9197,road,Trunk,0.2418,100.0,0.002418,5,0.014434242978757261,ملتان - ڈیرہ غازی خان روڈ
road_27186,road_27186,road_3436,road_3440,road,Trunk,0.5422,100.0,0.005422,5,0.014590182194287534,Sakhi Sarwar Road
road_18381,road_18381,road_3437,road_3438,road,Trunk,2.0374,100.0,0.020374,5,0.010288964913676505,Sakhi Sarwar Road
road_13627,road_13627,road_3437,road_12350,road,Trunk,0.069,100.0,0.00069,5,0.014824091017582943,Sakhi Sarwar Road
road_13628,road_13628,road_3437,road_3530,road,Trunk,0.0676,100.0,0.000676,5,0.005088551197390405,nan
road_18377,road_18377,road_3438,road_7439,road,Trunk,0.5786,100.0,0.005786,5,0.010326835866019573,ملتان - ڈیرہ غازی خان روڈ
road_2812,road_2812,road_3439,road_3440,road,Trunk,0.7355,100.0,0.007355,5,0.01466815180205267,Sakhi Sarwar Road
road_17524,road_17524,road_3439,road_12350,road,Trunk,0.0547,100.0,0.000547,5,0.014746121409817806,Sakhi Sarwar Road
road_27187,road_27187,road_3440,road_9197,road,Trunk,1.5206,100.0,0.015206,5,0.0,ملتان - ڈیرہ غازی خان روڈ
road_2813,road_2813,road_3441,road_3442,road,Primary,3.4449,80.0,0.043061,4,6.046622643010582e-05,nan
road_2920,road_2920,road_3441,road_3526,road,Primary,6.2759,80.0,0.078449,4,1.9094597820033417e-05,Mankara Road
road_2918,road_2918,road_3442,road_3528,road,Trunk,2.8204,100.0,0.028204,5,7.956082425013923e-05,ملتان - ڈیرہ غازی خان روڈ
road_7001,road_7001,road_3442,road_7439,road,Trunk,2.2462,100.0,0.022462,5,0.01036470681836264,ملتان - ڈیرہ غازی خان روڈ
road_21740,road_21740,road_3442,road_7440,road,Trunk,1.634,100.0,0.01634,5,7.956082425013923e-05,ملتان - ڈیرہ غازی خان روڈ
road_21741,road_21741,road_3442,road_15136,road,Trunk,1.627,100.0,0.01627,5,0.01049709602991487,ملتان - ڈیرہ غازی خان روڈ
road_2814,road_2814,road_3443,road_3444,road,Primary,0.0261,80.0,0.000326,4,0.0011957991884795926,KalurKot Chandni Chowk Road
road_27956,road_27956,road_3443,road_19823,road,Primary,7.19,80.0,0.089875,4,0.0011802052669265654,KalurKot Chandni Chowk Road
road_2815,road_2815,road_3444,road_3445,road,Primary,10.6184,80.0,0.13273,4,0.00121139311003262,KalurKot Chandni Chowk Road
road_21307,road_21307,road_3445,road_16488,road,Primary,0.1042,80.0,0.001303,4,0.001230805951149654,KalurKot Chandni Chowk Road
road_2816,road_2816,road_3446,road_3447,road,Primary,3.8608,80.0,0.04826,4,0.0004773649455008354,Wan Bhachran Harnoli Rd
road_2821,road_2821,road_3447,road_3448,road,Primary,3.3778,80.0,0.042223,4,0.0005569257697509747,Wan Bhachran Harnoli Rd
road_2817,road_2817,road_3448,road_3449,road,Primary,1.628,80.0,0.02035,4,0.0006364865940011138,Wan Bhachran Harnoli Rd
road_2822,road_2822,road_3449,road_3450,road,Primary,8.6281,80.0,0.107851,4,0.0007160474182512531,Wan Bhachran Harnoli Rd
road_2820,road_2820,road_3450,road_3451,road,Primary,1.7702,80.0,0.022128,4,0.0007956082425013924,Wan Bhachran Harnoli Rd
road_7647,road_7647,road_3451,road_3453,road,Primary,0.2193,80.0,0.002741,4,0.0005807940170260164,nan
road_2825,road_2825,road_3452,road_3453,road,Trunk,27.6332,100.0,0.276332,5,0.0006014798313310526,Sargodha-Mianwali Road
road_2826,road_2826,road_3452,road_3454,road,Trunk,6.0737,100.0,0.060737,5,0.016237886864507917,Sargodha-Mianwali Road
road_2827,road_2827,road_3452,road_3455,road,Trunk,0.019,100.0,0.00019,5,0.014124433129127218,Sargodha-Mianwali Road
road_26441,road_26441,road_3452,road_19061,road,Trunk,5.6104,100.0,0.056104,5,0.0021586442835547777,Sargodha-Mianwali Road
road_8801,road_8801,road_3454,road_9014,road,Trunk,22.748,100.0,0.22748,5,0.016298671334235022,Khushab-Mianwali Road
road_2828,road_2828,road_3455,road_3456,road,Trunk,12.6453,100.0,0.126453,5,0.014066194605776117,Sargodha-Mianwali Road
road_19327,road_19327,road_3456,road_15386,road,Trunk,2.6891,100.0,0.026891,5,0.01401082027209802,Sargodha-Mianwali Road
road_17425,road_17425,road_3463,road_14594,road,Primary,0.0543,80.0,0.000679,4,0.0015122921473466465,Sukkur Road
road_12991,road_12991,road_3464,road_11916,road,Trunk,3.451,100.0,0.03451,5,0.10922157689553665,nan
